"Disease","County","Year","Sex","Count","Population","Rate"
"Diphtheria","Humboldt","2004","Female","0","65925","0"
"Diphtheria","Humboldt","2004","Male","0","65318","0"
"Diphtheria","Humboldt","2005","Total","0","131689","0"
"Diphtheria","Humboldt","2005","Female","0","66095","0"
"Diphtheria","Humboldt","2005","Male","0","65594","0"
"Diphtheria","Humboldt","2006","Total","0","132226","0"
"Diphtheria","Humboldt","2006","Female","0","66298","0"
"Diphtheria","Humboldt","2006","Male","0","65928","0"
"Diphtheria","Humboldt","2007","Total","0","132657","0"
"Diphtheria","Humboldt","2007","Female","0","66424","0"
"Diphtheria","Humboldt","2007","Male","0","66233","0"
"Diphtheria","Humboldt","2008","Total","0","133201","0"
"Diphtheria","Humboldt","2008","Female","0","66619","0"
"Diphtheria","Humboldt","2008","Male","0","66582","0"
"Diphtheria","Humboldt","2009","Total","0","133766","0"
"Diphtheria","Humboldt","2009","Female","0","66863","0"
"Diphtheria","Humboldt","2009","Male","0","66903","0"
"Diphtheria","Humboldt","2010","Total","0","134656","0"
"Diphtheria","Humboldt","2010","Female","0","66755","0"
"Diphtheria","Humboldt","2010","Male","0","67901","0"
"Diphtheria","Humboldt","2011","Total","0","135174","0"
"Diphtheria","Humboldt","2011","Female","0","66976","0"
"Diphtheria","Humboldt","2011","Male","0","68198","0"
"Diphtheria","Humboldt","2012","Total","0","134601","0"
"Diphtheria","Humboldt","2012","Female","0","66729","0"
"Diphtheria","Humboldt","2012","Male","0","67872","0"
"Diphtheria","Humboldt","2013","Total","0","134698","0"
"Diphtheria","Humboldt","2013","Female","0","66776","0"
"Diphtheria","Humboldt","2013","Male","0","67922","0"
"Diphtheria","Humboldt","2014","Total","0","134609","0"
"Diphtheria","Humboldt","2014","Female","0","66722","0"
"Diphtheria","Humboldt","2014","Male","0","67887","0"
"Diphtheria","Imperial","2001","Total","0","144726","0"
"Diphtheria","Imperial","2001","Female","0","69392","0"
"Diphtheria","Imperial","2001","Male","0","75334","0"
"Diphtheria","Imperial","2002","Total","0","147185","0"
"Diphtheria","Imperial","2002","Female","0","70707","0"
"Diphtheria","Imperial","2002","Male","0","76478","0"
"Diphtheria","Imperial","2003","Total","0","150909","0"
"Diphtheria","Imperial","2003","Female","0","72618","0"
"Diphtheria","Imperial","2003","Male","0","78291","0"
"Diphtheria","Imperial","2004","Total","0","153937","0"
"Diphtheria","Imperial","2004","Female","0","74201","0"
"Diphtheria","Imperial","2004","Male","0","79736","0"
"Diphtheria","Imperial","2005","Total","0","157657","0"
"Diphtheria","Imperial","2005","Female","0","76126","0"
"Diphtheria","Imperial","2005","Male","0","81531","0"
"Diphtheria","Imperial","2006","Total","0","162532","0"
"Diphtheria","Imperial","2006","Female","0","78596","0"
"Diphtheria","Imperial","2006","Male","0","83936","0"
"Diphtheria","Imperial","2007","Total","0","166894","0"
"Diphtheria","Imperial","2007","Female","0","80846","0"
"Diphtheria","Imperial","2007","Male","0","86048","0"
"Diphtheria","Imperial","2008","Total","0","170104","0"
"Diphtheria","Imperial","2008","Female","0","82512","0"
"Diphtheria","Imperial","2008","Male","0","87592","0"
"Diphtheria","Imperial","2009","Total","0","173241","0"
"Diphtheria","Imperial","2009","Female","0","84166","0"
"Diphtheria","Imperial","2009","Male","0","89075","0"
"Diphtheria","Imperial","2010","Total","0","175424","0"
"Diphtheria","Imperial","2010","Female","0","85187","0"
"Diphtheria","Imperial","2010","Male","0","90237","0"
"Diphtheria","Imperial","2011","Total","0","177359","0"
"Diphtheria","Imperial","2011","Female","0","86154","0"
"Diphtheria","Imperial","2011","Male","0","91205","0"
"Diphtheria","Imperial","2012","Total","0","178382","0"
"Diphtheria","Imperial","2012","Female","0","86637","0"
"Diphtheria","Imperial","2012","Male","0","91745","0"
"Diphtheria","Imperial","2013","Total","0","179142","0"
"Diphtheria","Imperial","2013","Female","0","86982","0"
"Diphtheria","Imperial","2013","Male","0","92160","0"
"Diphtheria","Imperial","2014","Total","0","181103","0"
"Diphtheria","Imperial","2014","Female","0","88072","0"
"Diphtheria","Imperial","2014","Male","0","93031","0"
"Diphtheria","Inyo","2001","Total","0","18207","0"
"Diphtheria","Inyo","2001","Female","0","9239","0"
"Diphtheria","Inyo","2001","Male","0","8968","0"
"Diphtheria","Inyo","2002","Total","0","18415","0"
"Diphtheria","Inyo","2002","Female","0","9327","0"
"Diphtheria","Inyo","2002","Male","0","9088","0"
"Diphtheria","Inyo","2003","Total","0","18507","0"
"Diphtheria","Inyo","2003","Female","0","9356","0"
"Diphtheria","Inyo","2003","Male","0","9151","0"
"Diphtheria","Inyo","2004","Total","0","18559","0"
"Diphtheria","Inyo","2004","Female","0","9366","0"
"Diphtheria","Inyo","2004","Male","0","9193","0"
"Diphtheria","Inyo","2005","Total","0","18463","0"
"Diphtheria","Inyo","2005","Female","0","9309","0"
"Diphtheria","Inyo","2005","Male","0","9154","0"
"Diphtheria","Inyo","2006","Total","0","18421","0"
"Diphtheria","Inyo","2006","Female","0","9267","0"
"Diphtheria","Inyo","2006","Male","0","9154","0"
"Diphtheria","Inyo","2007","Total","0","18447","0"
"Diphtheria","Inyo","2007","Female","0","9261","0"
"Diphtheria","Inyo","2007","Male","0","9186","0"
"Diphtheria","Inyo","2008","Total","0","18383","0"
"Diphtheria","Inyo","2008","Female","0","9209","0"
"Diphtheria","Inyo","2008","Male","0","9174","0"
"Diphtheria","Inyo","2009","Total","0","18448","0"
"Diphtheria","Inyo","2009","Female","0","9205","0"
"Diphtheria","Inyo","2009","Male","0","9243","0"
"Diphtheria","Inyo","2010","Total","0","18530","0"
"Diphtheria","Inyo","2010","Female","0","9132","0"
"Diphtheria","Inyo","2010","Male","0","9398","0"
"Diphtheria","Inyo","2011","Total","0","18666","0"
"Diphtheria","Inyo","2011","Female","0","9185","0"
"Diphtheria","Inyo","2011","Male","0","9481","0"
"Diphtheria","Inyo","2012","Total","0","18578","0"
"Diphtheria","Inyo","2012","Female","0","9124","0"
"Diphtheria","Inyo","2012","Male","0","9454","0"
"Diphtheria","Inyo","2013","Total","0","18584","0"
"Diphtheria","Inyo","2013","Female","0","9133","0"
"Diphtheria","Inyo","2013","Male","0","9451","0"
"Diphtheria","Inyo","2014","Total","0","18612","0"
"Diphtheria","Inyo","2014","Female","0","9144","0"
"Diphtheria","Inyo","2014","Male","0","9468","0"
"Diphtheria","Kern","2001","Total","0","679674","0"
"Diphtheria","Kern","2001","Female","0","330250","0"
"Diphtheria","Kern","2001","Male","0","349424","0"
"Diphtheria","Kern","2002","Total","0","696504","0"
"Diphtheria","Kern","2002","Female","0","338203","0"
"Diphtheria","Kern","2002","Male","0","358301","0"
"Diphtheria","Kern","2003","Total","0","717797","0"
"Diphtheria","Kern","2003","Female","0","348293","0"
"Diphtheria","Kern","2003","Male","0","369504","0"
"Diphtheria","Kern","2004","Total","0","740022","0"
"Diphtheria","Kern","2004","Female","0","358829","0"
"Diphtheria","Kern","2004","Male","0","381193","0"
"Diphtheria","Kern","2005","Total","0","761972","0"
"Diphtheria","Kern","2005","Female","0","369284","0"
"Diphtheria","Kern","2005","Male","0","392688","0"
"Diphtheria","Kern","2006","Total","0","786220","0"
"Diphtheria","Kern","2006","Female","0","380855","0"
"Diphtheria","Kern","2006","Male","0","405365","0"
"Diphtheria","Kern","2007","Total","0","805798","0"
"Diphtheria","Kern","2007","Female","0","390363","0"
"Diphtheria","Kern","2007","Male","0","415435","0"
"Diphtheria","Kern","2008","Total","0","819891","0"
"Diphtheria","Kern","2008","Female","0","397224","0"
"Diphtheria","Kern","2008","Male","0","422667","0"
"Diphtheria","Kern","2009","Total","0","831134","0"
"Diphtheria","Kern","2009","Female","0","402699","0"
"Diphtheria","Kern","2009","Male","0","428435","0"
"Diphtheria","Kern","2010","Total","0","841158","0"
"Diphtheria","Kern","2010","Female","0","404512","0"
"Diphtheria","Kern","2010","Male","0","436646","0"
"Diphtheria","Kern","2011","Total","0","848880","0"
"Diphtheria","Kern","2011","Female","0","408373","0"
"Diphtheria","Kern","2011","Male","0","440507","0"
"Diphtheria","Kern","2012","Total","0","855974","0"
"Diphtheria","Kern","2012","Female","0","411962","0"
"Diphtheria","Kern","2012","Male","0","444012","0"
"Diphtheria","Kern","2013","Total","0","865511","0"
"Diphtheria","Kern","2013","Female","0","416808","0"
"Diphtheria","Kern","2013","Male","0","448703","0"
"Diphtheria","Kern","2014","Total","0","872322","0"
"Diphtheria","Kern","2014","Female","0","420256","0"
"Diphtheria","Kern","2014","Male","0","452066","0"
"Diphtheria","Kings","2001","Total","0","132441","0"
"Diphtheria","Kings","2001","Female","0","56448","0"
"Diphtheria","Kings","2001","Male","0","75993","0"
"Diphtheria","Kings","2002","Total","0","134664","0"
"Diphtheria","Kings","2002","Female","0","57449","0"
"Diphtheria","Kings","2002","Male","0","77215","0"
"Diphtheria","Kings","2003","Total","0","138772","0"
"Diphtheria","Kings","2003","Female","0","59166","0"
"Diphtheria","Kings","2003","Male","0","79606","0"
"Diphtheria","Kings","2004","Total","0","142617","0"
"Diphtheria","Kings","2004","Female","0","60889","0"
"Diphtheria","Kings","2004","Male","0","81728","0"
"Diphtheria","Kings","2005","Total","0","144601","0"
"Diphtheria","Kings","2005","Female","0","61768","0"
"Diphtheria","Kings","2005","Male","0","82833","0"
"Diphtheria","Kings","2006","Total","0","147496","0"
"Diphtheria","Kings","2006","Female","0","63016","0"
"Diphtheria","Kings","2006","Male","0","84480","0"
"Diphtheria","Kings","2007","Total","0","150378","0"
"Diphtheria","Kings","2007","Female","0","64272","0"
"Diphtheria","Kings","2007","Male","0","86106","0"
"Diphtheria","Kings","2008","Total","0","151834","0"
"Diphtheria","Kings","2008","Female","0","64879","0"
"Diphtheria","Kings","2008","Male","0","86955","0"
"Diphtheria","Kings","2009","Total","0","151794","0"
"Diphtheria","Kings","2009","Female","0","64867","0"
"Diphtheria","Kings","2009","Male","0","86927","0"
"Diphtheria","Kings","2010","Total","0","152693","0"
"Diphtheria","Kings","2010","Female","0","66218","0"
"Diphtheria","Kings","2010","Male","0","86475","0"
"Diphtheria","Kings","2011","Total","0","151685","0"
"Diphtheria","Kings","2011","Female","0","65733","0"
"Diphtheria","Kings","2011","Male","0","85952","0"
"Diphtheria","Kings","2012","Total","0","150643","0"
"Diphtheria","Kings","2012","Female","0","65236","0"
"Diphtheria","Kings","2012","Male","0","85407","0"
"Diphtheria","Kings","2013","Total","0","150507","0"
"Diphtheria","Kings","2013","Female","0","65192","0"
"Diphtheria","Kings","2013","Male","0","85315","0"
"Diphtheria","Kings","2014","Total","0","149788","0"
"Diphtheria","Kings","2014","Female","0","64992","0"
"Diphtheria","Kings","2014","Male","0","84796","0"
"Diphtheria","Lake","2001","Total","0","60046","0"
"Diphtheria","Lake","2001","Female","0","30250","0"
"Diphtheria","Lake","2001","Male","0","29796","0"
"Diphtheria","Lake","2002","Total","0","61005","0"
"Diphtheria","Lake","2002","Female","0","30720","0"
"Diphtheria","Lake","2002","Male","0","30285","0"
"Diphtheria","Lake","2003","Total","0","61981","0"
"Diphtheria","Lake","2003","Female","0","31191","0"
"Diphtheria","Lake","2003","Male","0","30790","0"
"Diphtheria","Lake","2004","Total","0","62633","0"
"Diphtheria","Lake","2004","Female","0","31503","0"
"Diphtheria","Lake","2004","Male","0","31130","0"
"Diphtheria","Lake","2005","Total","0","63107","0"
"Diphtheria","Lake","2005","Female","0","31709","0"
"Diphtheria","Lake","2005","Male","0","31398","0"
"Diphtheria","Lake","2006","Total","0","63792","0"
"Diphtheria","Lake","2006","Female","0","31980","0"
"Diphtheria","Lake","2006","Male","0","31812","0"
"Diphtheria","Lake","2007","Total","0","63986","0"
"Diphtheria","Lake","2007","Female","0","32024","0"
"Diphtheria","Lake","2007","Male","0","31962","0"
"Diphtheria","Lake","2008","Total","0","64370","0"
"Diphtheria","Lake","2008","Female","0","32159","0"
"Diphtheria","Lake","2008","Male","0","32211","0"
"Diphtheria","Lake","2009","Total","0","64396","0"
"Diphtheria","Lake","2009","Female","0","32169","0"
"Diphtheria","Lake","2009","Male","0","32227","0"
"Diphtheria","Lake","2010","Total","0","64602","0"
"Diphtheria","Lake","2010","Female","0","32161","0"
"Diphtheria","Lake","2010","Male","0","32441","0"
"Diphtheria","Lake","2011","Total","0","64411","0"
"Diphtheria","Lake","2011","Female","0","32084","0"
"Diphtheria","Lake","2011","Male","0","32327","0"
"Diphtheria","Lake","2012","Total","0","64204","0"
"Diphtheria","Lake","2012","Female","0","32003","0"
"Diphtheria","Lake","2012","Male","0","32201","0"
"Diphtheria","Lake","2013","Total","0","64209","0"
"Diphtheria","Lake","2013","Female","0","32011","0"
"Diphtheria","Lake","2013","Male","0","32198","0"
"Diphtheria","Lake","2014","Total","0","64744","0"
"Diphtheria","Lake","2014","Female","0","32229","0"
"Diphtheria","Lake","2014","Male","0","32515","0"
"Diphtheria","Lassen","2001","Total","0","33650","0"
"Diphtheria","Lassen","2001","Female","0","12262","0"
"Diphtheria","Lassen","2001","Male","0","21388","0"
"Diphtheria","Lassen","2002","Total","0","33603","0"
"Diphtheria","Lassen","2002","Female","0","12184","0"
"Diphtheria","Lassen","2002","Male","0","21419","0"
"Diphtheria","Lassen","2003","Total","0","34053","0"
"Diphtheria","Lassen","2003","Female","0","12307","0"
"Diphtheria","Lassen","2003","Male","0","21746","0"
"Diphtheria","Lassen","2004","Total","0","34574","0"
"Diphtheria","Lassen","2004","Female","0","12495","0"
"Diphtheria","Lassen","2004","Male","0","22079","0"
"Diphtheria","Lassen","2005","Total","0","34528","0"
"Diphtheria","Lassen","2005","Female","0","12495","0"
"Diphtheria","Lassen","2005","Male","0","22033","0"
"Diphtheria","Lassen","2006","Total","0","35011","0"
"Diphtheria","Lassen","2006","Female","0","12622","0"
"Diphtheria","Lassen","2006","Male","0","22389","0"
"Diphtheria","Lassen","2007","Total","0","35749","0"
"Diphtheria","Lassen","2007","Female","0","12839","0"
"Diphtheria","Lassen","2007","Male","0","22910","0"
"Diphtheria","Lassen","2008","Total","0","35120","0"
"Diphtheria","Lassen","2008","Female","0","12631","0"
"Diphtheria","Lassen","2008","Male","0","22489","0"
"Diphtheria","Lassen","2009","Total","0","34773","0"
"Diphtheria","Lassen","2009","Female","0","12461","0"
"Diphtheria","Lassen","2009","Male","0","22312","0"
"Diphtheria","Lassen","2010","Total","0","35145","0"
"Diphtheria","Lassen","2010","Female","0","12629","0"
"Diphtheria","Lassen","2010","Male","0","22516","0"
"Diphtheria","Lassen","2011","Total","0","34677","0"
"Diphtheria","Lassen","2011","Female","0","12465","0"
"Diphtheria","Lassen","2011","Male","0","22212","0"
"Diphtheria","Lassen","2012","Total","0","33719","0"
"Diphtheria","Lassen","2012","Female","0","12115","0"
"Diphtheria","Lassen","2012","Male","0","21604","0"
"Diphtheria","Lassen","2013","Total","0","33686","0"
"Diphtheria","Lassen","2013","Female","0","12104","0"
"Diphtheria","Lassen","2013","Male","0","21582","0"
"Diphtheria","Lassen","2014","Total","0","33613","0"
"Diphtheria","Lassen","2014","Female","0","12089","0"
"Diphtheria","Lassen","2014","Male","0","21524","0"
"Diphtheria","Los Angeles","2001","Total","0","9637356","0"
"Diphtheria","Los Angeles","2001","Female","0","4880972","0"
"Diphtheria","Los Angeles","2001","Male","0","4756384","0"
"Diphtheria","Los Angeles","2002","Total","0","9724013","0"
"Diphtheria","Los Angeles","2002","Female","0","4925059","0"
"Diphtheria","Los Angeles","2002","Male","0","4798953","0"
"Diphtheria","Los Angeles","2003","Total","0","9792604","0"
"Diphtheria","Los Angeles","2003","Female","0","4960444","0"
"Diphtheria","Los Angeles","2003","Male","0","4832160","0"
"Diphtheria","Los Angeles","2004","Total","0","9824093","0"
"Diphtheria","Los Angeles","2004","Female","0","4977473","0"
"Diphtheria","Los Angeles","2004","Male","0","4846619","0"
"Diphtheria","Los Angeles","2005","Total","0","9811137","0"
"Diphtheria","Los Angeles","2005","Female","0","4971912","0"
"Diphtheria","Los Angeles","2005","Male","0","4839224","0"
"Diphtheria","Los Angeles","2006","Total","0","9788892","0"
"Diphtheria","Los Angeles","2006","Female","0","4961211","0"
"Diphtheria","Los Angeles","2006","Male","0","4827681","0"
"Diphtheria","Los Angeles","2007","Total","0","9775448","0"
"Diphtheria","Los Angeles","2007","Female","0","4955000","0"
"Diphtheria","Los Angeles","2007","Male","0","4820448","0"
"Diphtheria","Los Angeles","2008","Total","0","9798366","0"
"Diphtheria","Los Angeles","2008","Female","0","4966464","0"
"Diphtheria","Los Angeles","2008","Male","0","4831902","0"
"Diphtheria","Los Angeles","2009","Total","0","9806784","0"
"Diphtheria","Los Angeles","2009","Female","0","4969936","0"
"Diphtheria","Los Angeles","2009","Male","0","4836848","0"
"Diphtheria","Los Angeles","2010","Total","0","9826799","0"
"Diphtheria","Los Angeles","2010","Female","0","4982072","0"
